"date_time","year","month","day","hour","country","site_name","lat","lon","sea_level","qc_flag","use_flag","file_name"
2019-01-03 09:00:00.000000+0000,2019,1,3,9,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.91,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 10:00:00.000000+0000,2019,1,3,10,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.08,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 11:00:00.000000+0000,2019,1,3,11,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.32,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 12:00:00.000000+0000,2019,1,3,12,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.59,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 13:00:00.000000+0000,2019,1,3,13,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.81,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 14:00:00.000000+0000,2019,1,3,14,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.93,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 15:00:00.000000+0000,2019,1,3,15,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.98,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 16:00:00.000000+0000,2019,1,3,16,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.97,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 17:00:00.000000+0000,2019,1,3,17,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.87,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 18:00:00.000000+0000,2019,1,3,18,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.73,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 19:00:00.000000+0000,2019,1,3,19,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.67,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 20:00:00.000000+0000,2019,1,3,20,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.64,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 21:00:00.000000+0000,2019,1,3,21,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.67,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 22:00:00.000000+0000,2019,1,3,22,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.73,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-03 23:00:00.000000+0000,2019,1,3,23,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.81,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 00:00:00.000000+0000,2019,1,4,0,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.89,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 01:00:00.000000+0000,2019,1,4,1,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.93,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 02:00:00.000000+0000,2019,1,4,2,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.88,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 03:00:00.000000+0000,2019,1,4,3,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.74,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 04:00:00.000000+0000,2019,1,4,4,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.53,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 05:00:00.000000+0000,2019,1,4,5,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.27,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 06:00:00.000000+0000,2019,1,4,6,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.03,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 07:00:00.000000+0000,2019,1,4,7,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.83,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 08:00:00.000000+0000,2019,1,4,8,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.72,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 09:00:00.000000+0000,2019,1,4,9,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.75,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 10:00:00.000000+0000,2019,1,4,10,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.91,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 11:00:00.000000+0000,2019,1,4,11,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.15,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 12:00:00.000000+0000,2019,1,4,12,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.43,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 13:00:00.000000+0000,2019,1,4,13,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.69,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 14:00:00.000000+0000,2019,1,4,14,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.88,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 15:00:00.000000+0000,2019,1,4,15,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.97,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 16:00:00.000000+0000,2019,1,4,16,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.99,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 17:00:00.000000+0000,2019,1,4,17,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.92,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 18:00:00.000000+0000,2019,1,4,18,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.78,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 19:00:00.000000+0000,2019,1,4,19,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.68,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 20:00:00.000000+0000,2019,1,4,20,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.62,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 21:00:00.000000+0000,2019,1,4,21,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.63,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 22:00:00.000000+0000,2019,1,4,22,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.69,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-04 23:00:00.000000+0000,2019,1,4,23,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.79,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 00:00:00.000000+0000,2019,1,5,0,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.89,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 01:00:00.000000+0000,2019,1,5,1,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.96,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 02:00:00.000000+0000,2019,1,5,2,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.96,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 03:00:00.000000+0000,2019,1,5,3,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.87,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 04:00:00.000000+0000,2019,1,5,4,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.68,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 05:00:00.000000+0000,2019,1,5,5,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.41,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 06:00:00.000000+0000,2019,1,5,6,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.14,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
